annotation,bucket,pmid,study_title,retrieval_source,pmcid,analysis_id,analysis_name,model_outcome_label,model_reasoning,pred_included,manual_included_accepted,total_parsed_analyses,include_ratio,auto_other_annotations,has_other_auto_annotation,manual_pmid_labels,abstract_excerpt,coord_table_ids,coord_table_captions,missing_description,generic_name,zero_point_analysis,construct_boundary_blur_flag,example_overreach_flag,global_criteria_dropout_flag,context_dominance_flag,analysis_granularity_noise_flag
social_communication,False Positive,26567160,Trying to trust: Brain activity during interpersonal social attitude change.,ace,,26567160_analysis_1,Trust > Age,-,Participants evaluate trustworthiness from faces and are instructed to imagine trusting/distrusting — this involves reception of facial social cues and thus measures social communication.,7,0,7,1.000,social_processing_all;perception_others,1,affiliation_attachment,"Interpersonal trust and distrust are important components of human social interaction. Although several studies have shown that brain function is associated with either trusting or distrusting others, very little is known regarding brain function during the control of social attitudes, including trust and distrust. This study was designed to investigate the neural mechanisms involved when people a",206;207;208,Table 1 Regions of increased activation in the control of social attitudes | Table 3 Individual differences in the control of interpersonal social attitudes | Table 4 Functional connectivity analysis,1,0,0,1,0,0,1,0
social_communication,False Positive,26567160,Trying to trust: Brain activity during interpersonal social attitude change.,ace,,26567160_analysis_2,Distrust > Age,-,"The analysis uses facial stimuli and asks participants to evaluate/interprete social information (trustworthiness/distrust) from faces, fitting reception of facial communication and social communication constructs.",7,0,7,1.000,social_processing_all;perception_others,1,affiliation_attachment,"Interpersonal trust and distrust are important components of human social interaction. Although several studies have shown that brain function is associated with either trusting or distrusting others, very little is known regarding brain function during the control of social attitudes, including trust and distrust. This study was designed to investigate the neural mechanisms involved when people a",206;207;208,Table 1 Regions of increased activation in the control of social attitudes | Table 3 Individual differences in the control of interpersonal social attitudes | Table 4 Functional connectivity analysis,1,0,0,1,0,0,1,0
social_communication,False Positive,26567160,Trying to trust: Brain activity during interpersonal social attitude change.,ace,,26567160_analysis_3,Trust,-,"The analysis uses facial trustworthiness evaluations (reception of facial social cues), matching social communication constructs. It satisfies I1 and I2.",7,0,7,1.000,social_processing_all;perception_others,1,affiliation_attachment,"Interpersonal trust and distrust are important components of human social interaction. Although several studies have shown that brain function is associated with either trusting or distrusting others, very little is known regarding brain function during the control of social attitudes, including trust and distrust. This study was designed to investigate the neural mechanisms involved when people a",206;207;208,Table 1 Regions of increased activation in the control of social attitudes | Table 3 Individual differences in the control of interpersonal social attitudes | Table 4 Functional connectivity analysis,1,0,0,1,0,0,1,0
social_communication,False Positive,26567160,Trying to trust: Brain activity during interpersonal social attitude change.,ace,,26567160_analysis_4,Distrust,-,"The analysis uses facial stimuli and asks participants to evaluate/mentally represent trustworthiness (reception of facial communication), matching social communication constructs.",7,0,7,1.000,social_processing_all;affiliation_attachment;perception_others,1,affiliation_attachment,"Interpersonal trust and distrust are important components of human social interaction. Although several studies have shown that brain function is associated with either trusting or distrusting others, very little is known regarding brain function during the control of social attitudes, including trust and distrust. This study was designed to investigate the neural mechanisms involved when people a",206;207;208,Table 1 Regions of increased activation in the control of social attitudes | Table 3 Individual differences in the control of interpersonal social attitudes | Table 4 Functional connectivity analysis,1,0,0,1,0,0,1,0
social_communication,False Positive,26567160,Trying to trust: Brain activity during interpersonal social attitude change.,ace,,26567160_analysis_5,Precuneus Connectivity-Positive,-,The task involves reception and evaluation of facial cues (trustworthiness) — a form of social communication (receptive facial communication) — and the contrast measures this process.,7,0,7,1.000,social_processing_all;affiliation_attachment;perception_others,1,affiliation_attachment,"Interpersonal trust and distrust are important components of human social interaction. Although several studies have shown that brain function is associated with either trusting or distrusting others, very little is known regarding brain function during the control of social attitudes, including trust and distrust. This study was designed to investigate the neural mechanisms involved when people a",206;207;208,Table 1 Regions of increased activation in the control of social attitudes | Table 3 Individual differences in the control of interpersonal social attitudes | Table 4 Functional connectivity analysis,1,0,0,1,0,1,1,0
social_communication,False Positive,26567160,Trying to trust: Brain activity during interpersonal social attitude change.,ace,,26567160_analysis_6,IFG Connectivity-Negative,-,"The task uses facial stimuli and judgments of trustworthiness (receptive facial social communication), so it measures social communication processes.",7,0,7,1.000,social_processing_all;affiliation_attachment;perception_others,1,affiliation_attachment,"Interpersonal trust and distrust are important components of human social interaction. Although several studies have shown that brain function is associated with either trusting or distrusting others, very little is known regarding brain function during the control of social attitudes, including trust and distrust. This study was designed to investigate the neural mechanisms involved when people a",206;207;208,Table 1 Regions of increased activation in the control of social attitudes | Table 3 Individual differences in the control of interpersonal social attitudes | Table 4 Functional connectivity analysis,1,0,0,1,0,1,1,0
social_communication,False Positive,26803059,Stimulus-dependent amygdala involvement in affective theory of mind generation.,ace,,26803059_analysis_0,analysis_0,-,"The analysis manipulates and measures perception of emotional facial expressions (reception of facial communication) and their effect on social judgments, so it meets social communication criteria.",10,0,10,1.000,social_processing_all;perception_others,1,perception_others,"Successful social interaction requires knowledge about another person's emotional states, represented in an affective theory of mind (ToM). This information can be acquired either directly or indirectly, i.e., by observing emotional facial expressions (EFE) or indirectly by inferring emotions through cognitive perspective taking. Therefore, it is of great interest how the function of the cortical ",179;180;181;182,"Table 1 = 10. | Table 2 < 0.05, critical value = 91 voxels. | Table 3 < 0.05, critical value = 75 voxels. | Table 4 = 10.",1,1,0,1,0,0,1,1
social_communication,False Positive,26803059,Stimulus-dependent amygdala involvement in affective theory of mind generation.,ace,,26803059_analysis_1,EFE > no EFE,-,"Analysis manipulates and measures reception of facial communication (emotional facial expressions) and affect recognition during social judgments, meeting social communication criteria.",10,0,10,1.000,social_processing_all;perception_others,1,perception_others,"Successful social interaction requires knowledge about another person's emotional states, represented in an affective theory of mind (ToM). This information can be acquired either directly or indirectly, i.e., by observing emotional facial expressions (EFE) or indirectly by inferring emotions through cognitive perspective taking. Therefore, it is of great interest how the function of the cortical ",179;180;181;182,"Table 1 = 10. | Table 2 < 0.05, critical value = 91 voxels. | Table 3 < 0.05, critical value = 75 voxels. | Table 4 = 10.",1,0,0,1,0,0,1,0
social_communication,False Positive,26803059,Stimulus-dependent amygdala involvement in affective theory of mind generation.,ace,,26803059_analysis_2,No EFE > EFE,-,"The analysis manipulates and measures perception of emotional facial expressions (reception of facial communication) during social judgments, meeting criteria for social communication.",10,0,10,1.000,social_processing_all;perception_others,1,perception_others,"Successful social interaction requires knowledge about another person's emotional states, represented in an affective theory of mind (ToM). This information can be acquired either directly or indirectly, i.e., by observing emotional facial expressions (EFE) or indirectly by inferring emotions through cognitive perspective taking. Therefore, it is of great interest how the function of the cortical ",179;180;181;182,"Table 1 = 10. | Table 2 < 0.05, critical value = 91 voxels. | Table 3 < 0.05, critical value = 75 voxels. | Table 4 = 10.",1,0,0,1,0,0,1,0
social_communication,False Positive,26803059,Stimulus-dependent amygdala involvement in affective theory of mind generation.,ace,,26803059_analysis_3,"Correlation of differential activation EFE > no EFE with RT reduction by EFE, P < 0.001 (uncorrected); k = 10",-,"The analysis manipulates presence of emotional facial expressions (reception of facial communication) and measures neural/behavioral effects, meeting social communication criteria.",10,0,10,1.000,social_processing_all;perception_others,1,perception_others,"Successful social interaction requires knowledge about another person's emotional states, represented in an affective theory of mind (ToM). This information can be acquired either directly or indirectly, i.e., by observing emotional facial expressions (EFE) or indirectly by inferring emotions through cognitive perspective taking. Therefore, it is of great interest how the function of the cortical ",179;180;181;182,"Table 1 = 10. | Table 2 < 0.05, critical value = 91 voxels. | Table 3 < 0.05, critical value = 75 voxels. | Table 4 = 10.",1,0,0,1,0,0,1,0
social_communication,False Positive,26803059,Stimulus-dependent amygdala involvement in affective theory of mind generation.,ace,,26803059_analysis_4,Correlation of differential activation no EFE > EFE with RT reduction by EFE,-,"The manipulation and contrast focus on emotional facial expressions (reception of facial communication) and their impact on ToM judgments and RTs, thus indexing social communication (receptive facial communication).",10,0,10,1.000,social_processing_all;perception_others,1,perception_others,"Successful social interaction requires knowledge about another person's emotional states, represented in an affective theory of mind (ToM). This information can be acquired either directly or indirectly, i.e., by observing emotional facial expressions (EFE) or indirectly by inferring emotions through cognitive perspective taking. Therefore, it is of great interest how the function of the cortical ",179;180;181;182,"Table 1 = 10. | Table 2 < 0.05, critical value = 91 voxels. | Table 3 < 0.05, critical value = 75 voxels. | Table 4 = 10.",1,0,0,1,0,0,1,0
social_communication,False Positive,26803059,Stimulus-dependent amygdala involvement in affective theory of mind generation.,ace,,26803059_analysis_5,Greater EFE effects with explicit demand of affective ToM judgments (EFE ToM - no EFE ToM) - (EFE no ToM - no EFE no ToM),-,The experiment manipulates and tests perception of emotional facial expressions (EFE) and affect recognition—directly measuring social communication (reception of facial communication).,10,0,10,1.000,social_processing_all;perception_others,1,perception_others,"Successful social interaction requires knowledge about another person's emotional states, represented in an affective theory of mind (ToM). This information can be acquired either directly or indirectly, i.e., by observing emotional facial expressions (EFE) or indirectly by inferring emotions through cognitive perspective taking. Therefore, it is of great interest how the function of the cortical ",179;180;181;182,"Table 1 = 10. | Table 2 < 0.05, critical value = 91 voxels. | Table 3 < 0.05, critical value = 75 voxels. | Table 4 = 10.",1,0,0,1,0,0,1,0
social_communication,False Positive,26803059,Stimulus-dependent amygdala involvement in affective theory of mind generation.,ace,,26803059_analysis_6,Greater EFE effects with explicit demand of affective ToM judgments (EFE no ToM - no EFE no ToM) - (EFE ToM - no EFE ToM),-,Task involves reception of facial communication (emotion recognition from facial expressions) and exchanges of social information—meets social communication.,10,0,10,1.000,social_processing_all;perception_others,1,perception_others,"Successful social interaction requires knowledge about another person's emotional states, represented in an affective theory of mind (ToM). This information can be acquired either directly or indirectly, i.e., by observing emotional facial expressions (EFE) or indirectly by inferring emotions through cognitive perspective taking. Therefore, it is of great interest how the function of the cortical ",179;180;181;182,"Table 1 = 10. | Table 2 < 0.05, critical value = 91 voxels. | Table 3 < 0.05, critical value = 75 voxels. | Table 4 = 10.",1,0,0,1,0,0,1,0
social_communication,False Positive,26803059,Stimulus-dependent amygdala involvement in affective theory of mind generation.,ace,,26803059_analysis_7,PPI,-,"The experiment explicitly manipulates and measures perception of emotional facial expressions (EFE) and communication of affect, meeting social communication (receptive facial communication) criteria.",10,0,10,1.000,social_processing_all;perception_others,1,perception_others,"Successful social interaction requires knowledge about another person's emotional states, represented in an affective theory of mind (ToM). This information can be acquired either directly or indirectly, i.e., by observing emotional facial expressions (EFE) or indirectly by inferring emotions through cognitive perspective taking. Therefore, it is of great interest how the function of the cortical ",179;180;181;182,"Table 1 = 10. | Table 2 < 0.05, critical value = 91 voxels. | Table 3 < 0.05, critical value = 75 voxels. | Table 4 = 10.",1,0,0,1,0,1,1,0
social_communication,False Positive,26803059,Stimulus-dependent amygdala involvement in affective theory of mind generation.,ace,,26803059_analysis_8,Pos. correlation: affective ToM matching with consensus judgments and PPI effects,-,"The analysis involves perception of facial expressions (EFE) and affect recognition influencing communicative social judgments, meeting Social Communication (reception of facial communication).",10,0,10,1.000,social_processing_all;perception_others,1,perception_others,"Successful social interaction requires knowledge about another person's emotional states, represented in an affective theory of mind (ToM). This information can be acquired either directly or indirectly, i.e., by observing emotional facial expressions (EFE) or indirectly by inferring emotions through cognitive perspective taking. Therefore, it is of great interest how the function of the cortical ",179;180;181;182,"Table 1 = 10. | Table 2 < 0.05, critical value = 91 voxels. | Table 3 < 0.05, critical value = 75 voxels. | Table 4 = 10.",1,0,0,1,0,1,1,0
social_communication,False Positive,26803059,Stimulus-dependent amygdala involvement in affective theory of mind generation.,ace,,26803059_analysis_9,Neg. correlation: affective ToM matching with consensus judgments and PPI effects,-,The analysis involves reception of facial communication (emotional facial expressions) and judgments about others' affect—fits social communication (receptive facial communication).,10,0,10,1.000,social_processing_all;perception_others,1,perception_others,"Successful social interaction requires knowledge about another person's emotional states, represented in an affective theory of mind (ToM). This information can be acquired either directly or indirectly, i.e., by observing emotional facial expressions (EFE) or indirectly by inferring emotions through cognitive perspective taking. Therefore, it is of great interest how the function of the cortical ",179;180;181;182,"Table 1 = 10. | Table 2 < 0.05, critical value = 91 voxels. | Table 3 < 0.05, critical value = 75 voxels. | Table 4 = 10.",1,0,0,1,0,1,1,0
social_communication,False Positive,26812250,Effects of empathic social responses on the emotions of the recipient.,ace,,26812250_analysis_0,Negative vs. positive performance feedback.,-,"Performance feedback is an exchange of socially relevant information (verbal feedback); the contrast measures responses to communicated social feedback, meeting social communication inclusion criteria.",11,0,11,1.000,social_processing_all,1,perception_others;perception_self,"Empathy is highly relevant for social behavior and can be verbally expressed by voicing sympathy and concern (emotional empathy) as well as by paraphrasing or stating that one can mentally reconstruct and understand another person's thoughts and feelings (cognitive empathy). In this study, we investigated the emotional effects and neural correlates of receiving empathic social responses after nega",316;317;318,Table 2 . Negative vs. positive performance feedback. | Table 3 . Effects of empathic comments. | Table 4 . Emotional vs. cognitive comments.,1,0,0,1,0,0,1,0
social_communication,False Positive,26812250,Effects of empathic social responses on the emotions of the recipient.,ace,,26812250_analysis_1,(A) Emotional empathic (EE) > emotional unempathic (EN),-,"The analysis involves reception of socially relevant verbal communication (empathic vs unempathic comments), directly measuring social communicative processing.",11,0,11,1.000,social_processing_all;perception_others,1,perception_others;perception_self,"Empathy is highly relevant for social behavior and can be verbally expressed by voicing sympathy and concern (emotional empathy) as well as by paraphrasing or stating that one can mentally reconstruct and understand another person's thoughts and feelings (cognitive empathy). In this study, we investigated the emotional effects and neural correlates of receiving empathic social responses after nega",316;317;318,Table 2 . Negative vs. positive performance feedback. | Table 3 . Effects of empathic comments. | Table 4 . Emotional vs. cognitive comments.,1,0,0,1,0,0,1,0
social_communication,False Positive,26812250,Effects of empathic social responses on the emotions of the recipient.,ace,,26812250_analysis_2,(B) Unempathic (EN + CN) > empathic (EE + CE),-,"The task involves verbal exchange of socially relevant information (empathic vs. unempathic comments), directly measuring social communication processing.",11,0,11,1.000,social_processing_all;affiliation_attachment;perception_others,1,perception_others;perception_self,"Empathy is highly relevant for social behavior and can be verbally expressed by voicing sympathy and concern (emotional empathy) as well as by paraphrasing or stating that one can mentally reconstruct and understand another person's thoughts and feelings (cognitive empathy). In this study, we investigated the emotional effects and neural correlates of receiving empathic social responses after nega",316;317;318,Table 2 . Negative vs. positive performance feedback. | Table 3 . Effects of empathic comments. | Table 4 . Emotional vs. cognitive comments.,1,0,0,1,0,0,1,0
social_communication,False Positive,26812250,Effects of empathic social responses on the emotions of the recipient.,ace,,26812250_analysis_3,(C) Cognitive unempathic (CN) > cognitive empathic (CE),-,The analysis involves verbal exchange of empathic vs. unempathic comments (receptive/processing of social communication). This directly measures social communication processing.,11,0,11,1.000,social_processing_all;perception_others,1,perception_others;perception_self,"Empathy is highly relevant for social behavior and can be verbally expressed by voicing sympathy and concern (emotional empathy) as well as by paraphrasing or stating that one can mentally reconstruct and understand another person's thoughts and feelings (cognitive empathy). In this study, we investigated the emotional effects and neural correlates of receiving empathic social responses after nega",316;317;318,Table 2 . Negative vs. positive performance feedback. | Table 3 . Effects of empathic comments. | Table 4 . Emotional vs. cognitive comments.,1,0,0,1,0,0,1,0
social_communication,False Positive,26812250,Effects of empathic social responses on the emotions of the recipient.,ace,,26812250_analysis_4,(D) Empathic (EE + CE) > high level baseline,-,"The analysis examines neural responses to spoken empathic vs. unempathic comments (reception of verbal social communication), meeting criteria for social communication.",11,0,11,1.000,social_processing_all;perception_others,1,perception_others;perception_self,"Empathy is highly relevant for social behavior and can be verbally expressed by voicing sympathy and concern (emotional empathy) as well as by paraphrasing or stating that one can mentally reconstruct and understand another person's thoughts and feelings (cognitive empathy). In this study, we investigated the emotional effects and neural correlates of receiving empathic social responses after nega",316;317;318,Table 2 . Negative vs. positive performance feedback. | Table 3 . Effects of empathic comments. | Table 4 . Emotional vs. cognitive comments.,1,0,0,1,0,0,1,0
social_communication,False Positive,26812250,Effects of empathic social responses on the emotions of the recipient.,ace,,26812250_analysis_5,(E) Emotional empathic (EE) > high level baseline,-,"The analysis centers on verbal exchange of socially relevant information (empathic comments) and participants’ processing of those communicative acts, meeting Social Communication criteria.",11,0,11,1.000,social_processing_all;affiliation_attachment;perception_others,1,perception_others;perception_self,"Empathy is highly relevant for social behavior and can be verbally expressed by voicing sympathy and concern (emotional empathy) as well as by paraphrasing or stating that one can mentally reconstruct and understand another person's thoughts and feelings (cognitive empathy). In this study, we investigated the emotional effects and neural correlates of receiving empathic social responses after nega",316;317;318,Table 2 . Negative vs. positive performance feedback. | Table 3 . Effects of empathic comments. | Table 4 . Emotional vs. cognitive comments.,1,0,0,1,0,0,1,0
social_communication,False Positive,26812250,Effects of empathic social responses on the emotions of the recipient.,ace,,26812250_analysis_6,(F) Cognitive empathic (CE) > high level baseline,-,"Participants receive and process verbally communicated empathic comments (reception of non‑facial social communication), so the analysis measures social communication.",11,0,11,1.000,social_processing_all;perception_others,1,perception_others;perception_self,"Empathy is highly relevant for social behavior and can be verbally expressed by voicing sympathy and concern (emotional empathy) as well as by paraphrasing or stating that one can mentally reconstruct and understand another person's thoughts and feelings (cognitive empathy). In this study, we investigated the emotional effects and neural correlates of receiving empathic social responses after nega",316;317;318,Table 2 . Negative vs. positive performance feedback. | Table 3 . Effects of empathic comments. | Table 4 . Emotional vs. cognitive comments.,1,0,0,1,0,0,1,0
social_communication,False Positive,26812250,Effects of empathic social responses on the emotions of the recipient.,ace,,26812250_analysis_7,(A) Emotional (EE + EN) > cognitive (CE + CN),-,"The analysis contrasts types of verbal empathic communications (emotional vs cognitive), directly assessing social communicative exchange and its neural processing.",11,0,11,1.000,social_processing_all;perception_others,1,perception_others;perception_self,"Empathy is highly relevant for social behavior and can be verbally expressed by voicing sympathy and concern (emotional empathy) as well as by paraphrasing or stating that one can mentally reconstruct and understand another person's thoughts and feelings (cognitive empathy). In this study, we investigated the emotional effects and neural correlates of receiving empathic social responses after nega",316;317;318,Table 2 . Negative vs. positive performance feedback. | Table 3 . Effects of empathic comments. | Table 4 . Emotional vs. cognitive comments.,1,0,0,1,0,0,1,0
social_communication,False Positive,26812250,Effects of empathic social responses on the emotions of the recipient.,ace,,26812250_analysis_8,(B) Emotional empathic (EE) > cognitive empathic (CE),-,"The analysis involves processing of spoken empathic/unempathic comments (receptive social communication) and the neural response to that communication, meeting social communication criteria.",11,0,11,1.000,social_processing_all;perception_others,1,perception_others;perception_self,"Empathy is highly relevant for social behavior and can be verbally expressed by voicing sympathy and concern (emotional empathy) as well as by paraphrasing or stating that one can mentally reconstruct and understand another person's thoughts and feelings (cognitive empathy). In this study, we investigated the emotional effects and neural correlates of receiving empathic social responses after nega",316;317;318,Table 2 . Negative vs. positive performance feedback. | Table 3 . Effects of empathic comments. | Table 4 . Emotional vs. cognitive comments.,1,0,0,1,0,0,1,0
social_communication,False Positive,26812250,Effects of empathic social responses on the emotions of the recipient.,ace,,26812250_analysis_9,(C) Emotional unempathic (EN) > cognitive unempathic (CN),-,Participants process verbal social communication (reception of non-facial communication); the contrast directly measures social communication processes.,11,0,11,1.000,social_processing_all;perception_others,1,perception_others;perception_self,"Empathy is highly relevant for social behavior and can be verbally expressed by voicing sympathy and concern (emotional empathy) as well as by paraphrasing or stating that one can mentally reconstruct and understand another person's thoughts and feelings (cognitive empathy). In this study, we investigated the emotional effects and neural correlates of receiving empathic social responses after nega",316;317;318,Table 2 . Negative vs. positive performance feedback. | Table 3 . Effects of empathic comments. | Table 4 . Emotional vs. cognitive comments.,1,0,0,1,0,0,1,0
social_communication,False Positive,26812250,Effects of empathic social responses on the emotions of the recipient.,ace,,26812250_analysis_10,(D) Cognitive unempathic (CN) > emotional unempathic (EN),-,Participants receive and process verbal social comments (reception of non‑facial communication); the contrast directly assesses processing of social communicative content.,11,0,11,1.000,social_processing_all;perception_others,1,perception_others;perception_self,"Empathy is highly relevant for social behavior and can be verbally expressed by voicing sympathy and concern (emotional empathy) as well as by paraphrasing or stating that one can mentally reconstruct and understand another person's thoughts and feelings (cognitive empathy). In this study, we investigated the emotional effects and neural correlates of receiving empathic social responses after nega",316;317;318,Table 2 . Negative vs. positive performance feedback. | Table 3 . Effects of empathic comments. | Table 4 . Emotional vs. cognitive comments.,1,0,0,1,0,0,1,0
social_communication,False Positive,26892859,"Criticism hurts everybody, praise only some: Common and specific neural responses to approving and disapproving social-evaluative videos.",ace,,26892859_analysis_0,analysis_0,-,"Participants view and process audiovisual social-evaluative messages (receptive social communication: speech content, prosody, facial/body cues). The contrasts directly probe processing of social communicative signals, meeting the criteria.",3,0,3,1.000,social_processing_all;perception_self;perception_others,1,affiliation_attachment;perception_self,"Social evaluation is a ubiquitous feature of daily interpersonal interactions and can produce strong positive or negative emotional reactions. While previous research has highlighted neural correlates of static or dynamic facial expressions, little is known about neural processing of more naturalistic social interaction simulations or the modulating role of inter-individual differences such as tra",55;56;57,"Table 2 < 0.05 (FWE-corrected), with a minimum cluster size of k = 10 voxels and MNI coordinates are listed. R: right. L: left. | Table 3 < 0.05 (FWE-corrected), with a minimum cluster size of k = 10 voxels and MNI coordinates are listed. R: right. L: left. | Table 4 < 0.05 (FWE-corrected), with a minimum cluster size of k = 10 voxels. MNI coordinates (mm). R: right. L: left.",0,1,0,1,0,0,0,1
social_communication,False Positive,26892859,"Criticism hurts everybody, praise only some: Common and specific neural responses to approving and disapproving social-evaluative videos.",ace,,26892859_analysis_1,analysis_1,-,Participants perceive and process communicative social signals (spoken evaluative sentences); contrasts probe reception of socially relevant communication — meets I1 and I2.,3,0,3,1.000,social_processing_all;perception_self;perception_others,1,affiliation_attachment;perception_self,"Social evaluation is a ubiquitous feature of daily interpersonal interactions and can produce strong positive or negative emotional reactions. While previous research has highlighted neural correlates of static or dynamic facial expressions, little is known about neural processing of more naturalistic social interaction simulations or the modulating role of inter-individual differences such as tra",55;56;57,"Table 2 < 0.05 (FWE-corrected), with a minimum cluster size of k = 10 voxels and MNI coordinates are listed. R: right. L: left. | Table 3 < 0.05 (FWE-corrected), with a minimum cluster size of k = 10 voxels and MNI coordinates are listed. R: right. L: left. | Table 4 < 0.05 (FWE-corrected), with a minimum cluster size of k = 10 voxels. MNI coordinates (mm). R: right. L: left.",0,1,0,1,0,0,0,1
social_communication,False Positive,26892859,"Criticism hurts everybody, praise only some: Common and specific neural responses to approving and disapproving social-evaluative videos.",ace,,26892859_analysis_2,analysis_2,-,"Audiovisual videos conveying socially relevant speech and facial cues target reception of social communication (affective content, prosody, facial expressions).",3,0,3,1.000,social_processing_all;perception_self;perception_others,1,affiliation_attachment;perception_self,"Social evaluation is a ubiquitous feature of daily interpersonal interactions and can produce strong positive or negative emotional reactions. While previous research has highlighted neural correlates of static or dynamic facial expressions, little is known about neural processing of more naturalistic social interaction simulations or the modulating role of inter-individual differences such as tra",55;56;57,"Table 2 < 0.05 (FWE-corrected), with a minimum cluster size of k = 10 voxels and MNI coordinates are listed. R: right. L: left. | Table 3 < 0.05 (FWE-corrected), with a minimum cluster size of k = 10 voxels and MNI coordinates are listed. R: right. L: left. | Table 4 < 0.05 (FWE-corrected), with a minimum cluster size of k = 10 voxels. MNI coordinates (mm). R: right. L: left.",0,1,0,1,0,0,0,1
social_communication,False Positive,27039141,Trails of meaning construction: Symbolic artifacts engage the social brain.,ace,,27039141_analysis_1,B Physical > Meaning,-,"The meaning-rating task treats models as communicative symbols and engages regions (IFG, TPJ) tied to communicative/semantic processing, so the analysis taps social communication (I1, I2).",3,0,4,0.750,social_processing_all;affiliation_attachment;perception_self;perception_others,1,perception_others;perception_self,"Symbolic artifacts present a challenge to theories of neurocognitive processing due to their hybrid nature: they are at the same time physical objects and vehicles of intangible social meanings. While their physical properties can be read of their perceptual appearance, the meaning of symbolic artifacts depends on the perceiver's interpretative attitude and embeddedness in cultural practices. In t",247,Table 1 . Anatomical regions and coordinates.,1,0,0,1,0,0,1,0
social_communication,False Positive,27039141,Trails of meaning construction: Symbolic artifacts engage the social brain.,ace,,27039141_analysis_2,C Own > Other (meaning related task),-,"The meaning-related task treats models as communicative/social signs and the contrast compares own vs others' socially meaningful artifacts, implicating exchange/interpretation of social information — satisfies I1 and I2.",3,0,4,0.750,social_processing_all;perception_self;perception_others,1,perception_others;perception_self,"Symbolic artifacts present a challenge to theories of neurocognitive processing due to their hybrid nature: they are at the same time physical objects and vehicles of intangible social meanings. While their physical properties can be read of their perceptual appearance, the meaning of symbolic artifacts depends on the perceiver's interpretative attitude and embeddedness in cultural practices. In t",247,Table 1 . Anatomical regions and coordinates.,1,0,0,1,0,0,1,0
social_communication,False Positive,27039141,Trails of meaning construction: Symbolic artifacts engage the social brain.,ace,,27039141_analysis_3,D Own > Other × Collective > Individual (meaning related task),-,"The meaning-related task involves reading LEGO models as communicative symbols and evaluating their representational meaning; the own×collective interaction concerns socially communicated meanings of artifacts, satisfying I1 and I2.",3,0,4,0.750,social_processing_all;affiliation_attachment;perception_self;perception_others,1,perception_others;perception_self,"Symbolic artifacts present a challenge to theories of neurocognitive processing due to their hybrid nature: they are at the same time physical objects and vehicles of intangible social meanings. While their physical properties can be read of their perceptual appearance, the meaning of symbolic artifacts depends on the perceiver's interpretative attitude and embeddedness in cultural practices. In t",247,Table 1 . Anatomical regions and coordinates.,1,0,0,1,0,0,1,0
social_communication,False Positive,27095057,How do you make me feel better? Social cognitive emotion regulation and the default mode network.,ace,,27095057_analysis_0,Social-Reg > Social-Look,-,Social-Reg relies on communicative instruction from a psychotherapist (video instructions) and contrasts socially-communicated regulation versus look; the task measures exchange of social information and its neural effects.,2,0,4,0.500,social_processing_all;affiliation_attachment;perception_others,1,perception_self,"Socially-induced cognitive emotion regulation (Social-Reg) is crucial for emotional well-being and social functioning; however, its brain mechanisms remain poorly understood. Given that both social cognition and cognitive emotion regulation engage key regions of the default-mode network (DMN), we hypothesized that Social-Reg would rely on the DMN, and that its effectiveness would be associated wit",140;141;142,Table 1 . Areas recruited by Social-Reg. | Table 2 . Common areas recruited by Social-Reg and Self-Reg. | Table 3 . Distinct areas recruited by either Social-Reg or Self-Reg.,0,0,0,1,0,0,0,0
social_communication,False Positive,27095057,How do you make me feel better? Social cognitive emotion regulation and the default mode network.,ace,,27095057_analysis_1,(Reg > Look)_Social ∩ (Reg > Look)_Self,-,"The Social-Reg task involves receiving instruction from a psychotherapist via video (an exchange of socially relevant information); the contrast involves neural responses to that socially-communicative regulation, so it meets the task-based social communication criteria.",2,0,4,0.500,social_processing_all;perception_self,1,perception_self,"Socially-induced cognitive emotion regulation (Social-Reg) is crucial for emotional well-being and social functioning; however, its brain mechanisms remain poorly understood. Given that both social cognition and cognitive emotion regulation engage key regions of the default-mode network (DMN), we hypothesized that Social-Reg would rely on the DMN, and that its effectiveness would be associated wit",140;141;142,Table 1 . Areas recruited by Social-Reg. | Table 2 . Common areas recruited by Social-Reg and Self-Reg. | Table 3 . Distinct areas recruited by either Social-Reg or Self-Reg.,0,0,0,1,0,0,0,0
social_communication,False Positive,27096431,The Role of the Insular Cortex in Retaliation.,ace,,27096431_analysis_0,Aggressive reaction to provoking opponent > non aggressive reaction to non-provoking opponent,-,The task involves interactive exchange with opponents (competition/provocation) and the contrast measures socially communicative behavior (sending aversive feedback as a form of non-facial social communication).,5,0,14,0.357,social_processing_all;perception_others,1,perception_others,"The insular cortex has consistently been associated with various aspects of emotion regulation and social interaction, including anger processing and overt aggression. Aggression research distinguishes proactive or instrumental aggression from retaliation, i.e. aggression in response to provocation. Here, we investigated the specific role of the insular cortex during retaliation, employing a contr",210,Table 1 Talairach coordinates.,1,0,0,1,1,0,1,0
